CASE_NUM,CRIME_DESC,CHARGE_CODE,CHARGE_DESC,CRIME_PART,ADDRESS,CITY,DATE,CATEGORY,POINT_X,POINT_Y
190047958,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,1900 BLOCK POINTE LN,ANN ARBOR,2019-10-23 17:15:00,DAMAGE TO PROPERTY,-83.72219409974974,42.301531600048634
190047976,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,300 BLOCK BRIARWOOD CIR,ANN ARBOR,2019-10-23 19:30:00,LARCENY - ALL OTHER,-83.74734700019161,42.23884000113702
190047909,SHOPLIFTING,3074,RETAIL FRAUD THEFT 2ND DEGREE,A,700 BLOCK BRIARWOOD CIR,ANN ARBOR,2019-10-23 13:33:00,LARCENY - RETAIL FRAUD,-83.74599350127107,42.24165980038822
190047988,CREDIT CARD/ATM,2605,FRAUD - ILLEGAL USE OF CREDIT CARD,A,300 BLOCK BRIARWOOD CIR,ANN ARBOR,2019-10-23 19:40:00,FRAUD,-83.74734700019161,42.23884000113702
190047923,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,700 BLOCK MILLER AVE,ANN ARBOR,2019-10-23 12:14:30,LARCENY - ALL OTHER,-83.75680509957601,42.28492639968141
190047689,SHOPLIFTING,3078,"RETAIL FRAUD, THEFT 3RD DEGREE",A,300 BLOCK BRIARWOOD CIR,ANN ARBOR,2019-10-22 10:35:00,LARCENY - RETAIL FRAUD,-83.74734700019161,42.23884000113702
190047992,ALL OTHER,5015,FAILURE TO APPEAR (FTA),B,WASHTENAW AVE & E STADIUM BLVD,ANN ARBOR,2019-10-23 22:09:00,OBSTRUCTING JUSTICE,-83.71129760013616,42.2593908998486
190047969,SHOPLIFTING,3078,"RETAIL FRAUD, THEFT 3RD DEGREE",A,2600 BLOCK PLYMOUTH RD,ANN ARBOR,2019-10-23 19:08:00,LARCENY - RETAIL FRAUD,-83.70912000021963,42.30459750019452
190048017,ALL OTHER LARCENY,2309,LARCENY - FROM YARDS (GROUNDS SURROUNDING A BUILDING),A,1400 BLOCK BROOKLYN AVE,ANN ARBOR,2019-10-24 04:08:00,LARCENY - ALL OTHER,-83.73008270142827,42.26329110002757
190047594,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,3100 BLOCK WASHTENAW AVE,ANN ARBOR,2019-10-21 19:03:00,DAMAGE TO PROPERTY,-83.69815849936975,42.25797269869281
190048020,BURGLARY/BREAKING & ENTERING,2203,B&E - BURGLARY - FORCED ENTRY - NON-RESIDENCE,A,1400 BLOCK W STADIUM BLVD,ANN ARBOR,2019-10-24 05:21:00,BURGLARY - ALL OTHER,-83.76398160066572,42.264410800098176
190048130,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,700 BLOCK BRIARWOOD CIR,ANN ARBOR,2019-10-23 20:00:00,DAMAGE TO PROPERTY,-83.74518809934307,42.241474899716025
190048059,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,1200 BLOCK EARHART RD,ANN ARBOR,2019-10-22 00:00:00,ASSAULT - SIMPLE,-83.68096500086381,42.29009000045335
190048132,ALL OTHER,5005,"CONTEMPT OF COURT (PPO VIOLATION, ETC)",B,300 BLOCK W HURON ST,ANN ARBOR,2019-10-21 10:00:00,OBSTRUCTING JUSTICE,-83.75166069987381,42.281808000344654
190048105,WEAPON LAW VIOLATIONS,5202,CCW-CONCEALED WEAPONS - CARRYING CONCEALED,A,MAIDEN LN & ISLAND DR,ANN ARBOR,2019-10-24 14:48:00,WEAPONS OFFENSE,-83.73335179931291,42.28762939850799
190048108,DRUG/NARCOTIC VIOLATIONS,3562,MARIJUANA -POSSESS,A,2500 BLOCK N MAPLE,ANN ARBOR,2019-10-24 14:51:00,DRUG OFFENSES,-83.77894320005777,42.30482000000342
190047885,SHOPLIFTING,3073,RETAIL FRAUD THEFT 1ST DEGREE,A,3100 BLOCK PACKARD RD,ANN ARBOR,2019-10-22 16:20:00,LARCENY - RETAIL FRAUD,-83.69703730029369,42.2445953000601
190048086,BURGLARY/BREAKING & ENTERING,2202,B&E - BURGLARY - FORCED ENTRY - RESIDENCE - HOME INVASION,A,400 BLOCK PACKARD ST,ANN ARBOR,2019-10-24 12:25:00,BURGLARY - RESIDENTIAL,-83.74410920042078,42.27380150023748
190048084,AGGRAVATED ASSAULT,1305,AGG/FEL ASSAULT - NON-FAMILY - OTHER WEAPON,A,1500 BLOCK PAULINE BLVD,ANN ARBOR,2019-10-24 11:00:00,ASSAULT - AGGRAVATED,-83.76585020045894,42.26840159960648
190048113,ROBBERY,1203,ROBBERY - BUSINESS - STRONG ARM,A,100 BLOCK E WILLIAM ST,ANN ARBOR,2019-10-24 15:24:00,ROBBERY,-83.747843599997,42.2776876003652
190048130,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,700 BLOCK BRIARWOOD CIR,ANN ARBOR,2019-10-23 20:00:00,LARCENY - FROM AUTO (LFA),-83.74518809934307,42.241474899716025
190048113,ALL OTHER,5012,PROBATION VIOLATION,B,100 BLOCK E WILLIAM ST,ANN ARBOR,2019-10-24 15:24:00,OBSTRUCTING JUSTICE,-83.747843599997,42.2776876003652
190048156,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,1400 BLOCK WESTFIELD AVE,ANN ARBOR,2019-10-24 19:07:00,ASSAULT - SIMPLE,-83.76759029978496,42.26242009986106
190048007,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,1300 BLOCK N MAPLE RD,ANN ARBOR,2019-10-24 00:50:00,LARCENY - ALL OTHER,-83.78048869967631,42.29499550028703
190048178,RUNAWAY,7070,RUNAWAY,B,1700 BLOCK DAVID CT,ANN ARBOR,2019-10-24 21:43:00,MISSING PERSON / RUNAWAY,-83.73217860104779,42.30035909978608
190048239,SHOPLIFTING,3078,"RETAIL FRAUD, THEFT 3RD DEGREE",A,300 BLOCK S STATE ST,ANN ARBOR,2019-10-25 08:34:00,LARCENY - RETAIL FRAUD,-83.74043690007039,42.278798599404126
190046056,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,MAYNARD ST & E LIBERTY ST,ANN ARBOR,2019-10-12 17:20:00,ASSAULT - SIMPLE,-83.7420208998289,42.279371400486525
190048220,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,200 BLOCK S STATE ST,ANN ARBOR,2019-10-25 05:55:00,ASSAULT - SIMPLE,-83.7410386012578,42.2795410011031
190048253,PEEPING TOM,3611,PEEPING TOM,B,800 BLOCK BROWN ST,ANN ARBOR,2019-10-25 08:37:00,SEX OFFENSES - OTHER,-83.74898460014504,42.27082600042024
190048054,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,2100 BLOCK ALICE ST,ANN ARBOR,2019-10-24 03:15:00,LARCENY - FROM AUTO (LFA),-83.77441309858881,42.287590501366594
190048112,COUNTERFEITING/FORGERY,2501,FORGERY OF CHECKS,A,600 BLOCK S DIVISION ST,ANN ARBOR,2019-10-16 12:00:00,FORGERY / COUNTERFEITING,-83.74459680019345,42.273454099974515
190048317,CREDIT CARD/ATM,2605,FRAUD - ILLEGAL USE OF CREDIT CARD,A,200 BLOCK N FOURTH AVE,ANN ARBOR,2019-10-23 02:43:30,FRAUD,-83.74695149875379,42.28283610008225
190048301,TRESPASS OF REAL PROPERTY,5707,TRESPASS (OTHER),B,100 BLOCK E WILLIAM ST,ANN ARBOR,2019-10-25 13:49:00,TRESPASSING / INVASION OF PRIVACY,-83.747843599997,42.2776876003652
190048199,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,300 BLOCK N DIVISION ST,ANN ARBOR,2019-10-25 00:23:00,DAMAGE TO PROPERTY,-83.74405739923247,42.28349319947108
190048371,ALL OTHER LARCENY,2309,LARCENY - FROM YARDS (GROUNDS SURROUNDING A BUILDING),A,3200 BLOCK OAKWOOD ST,ANN ARBOR,2019-10-25 12:30:00,LARCENY - ALL OTHER,-83.69556319993467,42.24936900041456
190048363,ALL OTHER LARCENY,2309,LARCENY - FROM YARDS (GROUNDS SURROUNDING A BUILDING),A,700 BLOCK AVON RD,ANN ARBOR,2019-10-25 17:15:00,LARCENY - ALL OTHER,-83.7187928003845,42.272877699879075
190048332,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,300 BLOCK BRIARWOOD CIR,ANN ARBOR,2019-10-25 16:26:00,LARCENY - ALL OTHER,-83.74734700019161,42.23884000113702
190048430,DRIVING UNDER THE INFLUENCE,8027,OPERATING W/BLOOD ALCOHOL CONTENT OF .17% OR MORE,B,N FIFTH AVE & E KINGSLEY ST,ANN ARBOR,2019-10-26 01:53:00,OUI OF LIQUOR / DRUGS,-83.74584480073048,42.284815400277864
190048444,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,500 BLOCK CENTER DR,ANN ARBOR,2019-10-26 03:00:00,ASSAULT - SIMPLE,-83.78436599977204,42.28847559958433
190048088,ALL OTHER LARCENY,2309,LARCENY - FROM YARDS (GROUNDS SURROUNDING A BUILDING),A,3100 BLOCK ROSEDALE ST,ANN ARBOR,2019-10-07 13:00:00,LARCENY - ALL OTHER,-83.70162569897457,42.243331500465615
190048220,AGGRAVATED ASSAULT,1305,AGG/FEL ASSAULT - NON-FAMILY - OTHER WEAPON,A,W WILLIAM AND S MAIN ST,ANN ARBOR,2019-10-25 04:57:30,ASSAULT - AGGRAVATED,-83.7486911990784,42.27796450037181
190048184,TRESPASS OF REAL PROPERTY,5707,TRESPASS (OTHER),B,1600 BLOCK WHITE ST,ANN ARBOR,2019-10-24 22:30:00,TRESPASSING / INVASION OF PRIVACY,-83.73881849918678,42.260871700231974
190048057,ALL OTHER LARCENY,2310,LARCENY - FROM MAILS,A,2200 BLOCK HICKORY POINT DR,ANN ARBOR,2019-10-23 12:38:00,LARCENY - ALL OTHER,-83.72510210032164,42.320614000421585
190048395,DISORDERLY CONDUCT,5311,DISORDERLY CONDUCT,B,300 BLOCK MAYNARD ST,ANN ARBOR,2019-10-25 23:48:00,PUBLIC PEACE,-83.74217549939095,42.278938299912
190048415,DISORDERLY CONDUCT,5311,DISORDERLY CONDUCT,B,S MAIN ST & E LIBERTY ST,ANN ARBOR,2019-10-26 00:48:00,PUBLIC PEACE,-83.74859989874648,42.27957610023071
190048061,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2699,FRAUD (OTHER),A,100 BLOCK BRIARWOOD CIR,ANN ARBOR,2019-10-23 13:50:00,FRAUD,-83.74757490102013,42.24036789969159
190048071,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,3300 BLOCK CHELSEA CIR,ANN ARBOR,2019-10-23 01:30:00,LARCENY - ALL OTHER,-83.71431390010173,42.2407505990829
190048494,ALL OTHER LARCENY,2309,LARCENY - FROM YARDS (GROUNDS SURROUNDING A BUILDING),A,2700 BLOCK ELMWOOD AVE,ANN ARBOR,2019-10-25 20:15:00,LARCENY - ALL OTHER,-83.69851149965308,42.247957599283495
190048460,DRIVING UNDER THE INFLUENCE,8041,OPERATING UNDER THE INFLUENCE OF ALCOHOL / LIQUOR OWI,B,GREEN RD & BURBANK DR,ANN ARBOR,2019-10-26 09:09:00,OUI OF LIQUOR / DRUGS,-83.69288860121134,42.31263720042239
190048486,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,1500 BLOCK HILL ST,ANN ARBOR,2019-10-25 23:30:00,LARCENY - ALL OTHER,-83.72922420030727,42.27198899964827
190048264,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,300 BLOCK W HURON ST,ANN ARBOR,2019-10-24 17:45:00,ASSAULT - SIMPLE,-83.75166069987381,42.281808000344654
190048495,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,E KINGSLEY ST & N FOURTH AVE,ANN ARBOR,2019-10-26 12:08:00,LARCENY - ALL OTHER,-83.74707179919113,42.284859999440016
190048296,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,500 BLOCK E LIBERTY ST,ANN ARBOR,2019-10-20 02:07:30,LARCENY - ALL OTHER,-83.74242869931146,42.27917579877544
190047885,SHOPLIFTING,3074,RETAIL FRAUD THEFT 2ND DEGREE,A,3100 BLOCK PACKARD RD,ANN ARBOR,2019-10-22 16:20:00,LARCENY - RETAIL FRAUD,-83.69703730029369,42.2445953000601
190048573,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2602,FRAUD - SWINDLE,A,3000 BLOCK PACKARD RD,ANN ARBOR,2019-10-26 13:00:00,FRAUD,-83.69957030050227,42.24461940014771
190048266,BAD CHECKS,2693,UTTERING AND PUBLISHING CHECK,B,1500 BLOCK RIVERWOOD DR,ANN ARBOR,2019-10-09 01:00:00,FRAUD,-83.76827470027303,42.3014449997338
190048459,ALL OTHER LARCENY,2309,LARCENY - FROM YARDS (GROUNDS SURROUNDING A BUILDING),A,1700 BLOCK SHADFORD RD,ANN ARBOR,2019-10-26 03:32:30,LARCENY - ALL OTHER,-83.72491529864249,42.26206839958252
190048467,MOTOR VEHICLE THEFT,2404,VEHICLE THEFT UDAA (REPORTED BY YOUR JURISDICTION),A,3000 BLOCK VALENCIA CIR,ANN ARBOR,2019-10-26 06:10:00,MOTOR VEHICLE THEFT / FRAUD,-83.71819240020181,42.23514290069642
190048531,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,3500 BLOCK WASHTENAW AVE,ANN ARBOR,2019-10-26 13:30:00,LARCENY - ALL OTHER,-83.68863929876323,42.254469298956394
190048619,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,S MAIN ST & E STADIUM BLVD,ANN ARBOR,2019-10-26 18:43:00,ASSAULT - SIMPLE,-83.75019129953193,42.26420950136634
190048739,DRIVING UNDER THE INFLUENCE,8041,OPERATING UNDER THE INFLUENCE OF ALCOHOL / LIQUOR OWI,B,S UNIVERSITY AVE & CHURCH ST,ANN ARBOR,2019-10-27 02:11:00,OUI OF LIQUOR / DRUGS,-83.73460559887104,42.27500849962547
190048699,ALL OTHER,4877,FLEEING OR ELUDING POLICE (PENAL CODE),B,SPRING ST & MILLER AVE,ANN ARBOR,2019-10-26 21:53:00,OBSTRUCTING POLICE,-83.75237220046046,42.283736099354144
190048716,DISORDERLY CONDUCT,5311,DISORDERLY CONDUCT,B,700 BLOCK NEWPORT PL,ANN ARBOR,2019-10-26 22:24:00,PUBLIC PEACE,-83.76609320134236,42.28812720031772
190048715,DRIVING UNDER THE INFLUENCE,8041,OPERATING UNDER THE INFLUENCE OF ALCOHOL / LIQUOR OWI,B,500 BLOCK E WASHINGTON ST,ANN ARBOR,2019-10-27 00:55:00,OUI OF LIQUOR / DRUGS,-83.74224199963271,42.28087239994335
190048773,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,300 BLOCK W HURON ST,ANN ARBOR,2019-10-26 14:30:00,LARCENY - ALL OTHER,-83.75166069987381,42.281808000344654
190048627,DISORDERLY CONDUCT,5311,DISORDERLY CONDUCT,B,S MAIN ST & PAULINE BLVD,ANN ARBOR,2019-10-26 19:09:00,PUBLIC PEACE,-83.75025619876783,42.26858240026377
190048654,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,3000 BLOCK VALENCIA CIR,ANN ARBOR,2019-10-26 15:56:00,LARCENY - FROM AUTO (LFA),-83.71819240020181,42.23514290069642
190048654,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,3000 BLOCK VALENCIA CIR,ANN ARBOR,2019-10-26 15:56:00,DAMAGE TO PROPERTY,-83.71819240020181,42.23514290069642
190048709,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,200 BLOCK N MAIN ST,ANN ARBOR,2019-10-26 23:00:00,LARCENY - ALL OTHER,-83.74881859854156,42.2828996003131
190048840,TRESPASS OF REAL PROPERTY,5707,TRESPASS (OTHER),B,300 BLOCK S FIFTH AVE,ANN ARBOR,2019-10-27 17:05:00,TRESPASSING / INVASION OF PRIVACY,-83.74640339976122,42.27834699976239
190048816,FORCIBLE FONDLING,1177,CSC 2ND DEGREE -FORCIBLE CONTACT,A,500 BLOCK S FIFTH AVE,ANN ARBOR,2019-10-25 05:55:00,SEX OFFENSES - CSC,-83.74661959954722,42.275223500407094
190048806,ALL OTHER,5005,"CONTEMPT OF COURT (PPO VIOLATION, ETC)",B,200 BLOCK E HURON ST,ANN ARBOR,2019-10-27 13:13:00,OBSTRUCTING JUSTICE,-83.74711750035732,42.28111919984053
190048783,FAMILY OFFENSE NONVIOLENT,3806,NEGLECT CHILD,B,300 BLOCK S FIFTH,ANN ARBOR,2019-10-27 10:24:00,FAMILY OFFENSE,-83.74640339976122,42.27834699976239
190048871,TRESPASS OF REAL PROPERTY,5707,TRESPASS (OTHER),B,2200 BLOCK S MAIN ST,ANN ARBOR,2019-10-27 21:05:00,TRESPASSING / INVASION OF PRIVACY,-83.75164349981128,42.25377980044976
190048871,LIQUOR LAW VIOLATION,4103,"LIQUOR - TRANSPORT (OPEN CONTAINER, ETC)",B,2200 BLOCK S MAIN ST,ANN ARBOR,2019-10-27 21:05:00,LIQUOR LAW VIOLATION,-83.75164349981128,42.25377980044976
190048699,ALL OTHER,7405,MOVING VIOLATION CAUSING SERIOUS INJURY OR DEATH,B,SPRING ST & MILLER AVE,ANN ARBOR,2019-10-26 21:53:00,OTHER,-83.75237220046046,42.283736099354144
190048666,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,THOMPSON ST & PACKARD ST,ANN ARBOR,2019-10-26 21:31:30,ASSAULT - SIMPLE,-83.7433965988302,42.27347820006213
190048918,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,2600 BLOCK TRAVER BLVD,ANN ARBOR,2019-10-28 02:50:00,LARCENY - FROM AUTO (LFA),-83.70817900079868,42.31097200036862
190037980,DRIVING UNDER THE INFLUENCE,8027,OPERATING W/BLOOD ALCOHOL CONTENT OF .17% OR MORE,B,PACKARD ST & ARCH ST,ANN ARBOR,2019-09-01 18:18:00,OUI OF LIQUOR / DRUGS,-83.73907350111381,42.269457099443684
190048927,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,3600 BLOCK GREEN BRIER BLVD,ANN ARBOR,2019-10-28 10:00:00,DAMAGE TO PROPERTY,-83.6905093995619,42.298402700673705
190048943,DRUG/NARCOTIC VIOLATIONS,3533,COCAINE - (OTHER),A,400 BLOCK BRIARWOOD CIR,ANN ARBOR,2019-10-28 12:14:00,DRUG OFFENSES,-83.74701569998723,42.24013160083257
191000588,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,1700 BLOCK BROADVIEW LN,ANN ARBOR,2019-10-26 06:30:00,LARCENY - ALL OTHER,-83.72366789910768,42.29860140139607
191000580,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,1700 BLOCK BROADWAY ST,ANN ARBOR,2019-10-25 03:05:00,LARCENY - ALL OTHER,-83.72130149850477,42.29633060014072
191000584,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,3100 BLOCK CHERRY TREE LN,ANN ARBOR,2019-10-27 03:00:00,LARCENY - FROM AUTO (LFA),-83.68621899996441,42.24367389871037
190048999,RUNAWAY,7070,RUNAWAY,B,2900 BLOCK EXMOOR RD,ANN ARBOR TWP,2019-10-28 14:38:00,MISSING PERSON / RUNAWAY,-83.70102360078567,42.261007700726395
191000583,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,1300 BLOCK GRANGER AVE,ANN ARBOR,2019-10-25 10:00:00,LARCENY - ALL OTHER,-83.73213709889694,42.264151599155866
191000586,THEFT FROM MOTOR VEHICLE,2305,LARCENY - PERSONAL PROPERTY FROM VEHICLE - LFA,A,1900 BLOCK S INDUSTRIAL HWY,ANN ARBOR,2019-10-26 19:00:00,LARCENY - FROM AUTO (LFA),-83.73781869955207,42.259693999950514
191000585,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,200 BLOCK N INGALLS ST,ANN ARBOR,2019-10-22 00:00:00,LARCENY - ALL OTHER,-83.73866379962436,42.282396401483766
190048970,DRUG/NARCOTIC VIOLATIONS,3512,HEROIN -POSSESS,A,PAULINE BLVD & ARBORDALE ST,ANN ARBOR,2019-10-28 14:45:00,DRUG OFFENSES,-83.76701439969128,42.2681537997056
190048937,COUNTERFEITING/FORGERY,2501,FORGERY OF CHECKS,A,2200 BLOCK PLACID WAY,ANN ARBOR,2019-10-25 11:43:00,FORGERY / COUNTERFEITING,-83.71978899900614,42.31288750033235
190048962,SHOPLIFTING,3078,"RETAIL FRAUD, THEFT 3RD DEGREE",A,300 BLOCK S STATE ST,ANN ARBOR,2019-10-28 14:00:00,LARCENY - RETAIL FRAUD,-83.7410386012578,42.27816020008328
191000582,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,700 BLOCK WAYMARKET DR,ANN ARBOR,2019-10-25 11:00:00,LARCENY - ALL OTHER,-83.75780070019545,42.2438510003542
190049038,ALL OTHER,4801,RESISTING OFFICER,B,OAKLAND AVE & E UNIVERSITY AVE,ANN ARBOR,2019-10-26 16:08:00,OBSTRUCTING POLICE,-83.7357105998882,42.270248700321474
190048992,THEFT FROM BUILDING,2308,"LARCENY - FROM BUILDING (INCLUDES LIBRARY, OFFICE USED BY PUBLIC, ETC)",A,2800 BLOCK STONE SCHOOL RD,ANN ARBOR,2019-10-28 11:15:00,LARCENY - ALL OTHER,-83.72099280038248,42.24748319955887
190049003,COUNTERFEITING/FORGERY,2501,FORGERY OF CHECKS,A,2300 BLOCK W STADIUM BLVD,ANN ARBOR,2019-10-27 00:52:30,FORGERY / COUNTERFEITING,-83.77868470011799,42.27669939977261
191000589,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,1200 BLOCK ASTOR AVE,ANN ARBOR,2019-10-22 12:00:00,LARCENY - ALL OTHER,-83.73428730071385,42.25618160018138
190049069,ALL OTHER,5013,CONDITIONAL RELEASE VIOLATION,B,300 BLOCK E HURON ST,ANN ARBOR,2019-10-29 06:57:30,OBSTRUCTING JUSTICE,-83.74572750130403,42.28182970042354
190049017,ALL OTHER,5309,HARASSING COMMUNICATIONS,B,2600 BLOCK PLYMOUTH RD,ANN ARBOR,2019-10-28 19:29:00,PUBLIC PEACE,-83.7094106002761,42.3036550987685
190049073,ALL OTHER LARCENY,2399,LARCENY (OTHER),A,2100 BLOCK VINEWOOD BLVD,ANN ARBOR,2019-10-29 01:30:00,LARCENY - ALL OTHER,-83.7186059997054,42.269817799755
190048516,LIQUOR LAW VIOLATION,4103,"LIQUOR - TRANSPORT (OPEN CONTAINER, ETC)",B,S STATE ST & DEWEY AVE,ANN ARBOR,2019-10-26 13:15:00,LIQUOR LAW VIOLATION,-83.74049529928266,42.26581140018993
190048867,SIMPLE ASSAULT,1313,ASSAULT/ BATTERY/SIMPLE (INCL DOMESTIC AND POLICE OFFICER,A,2900 BLOCK VERLE AVE,ANN ARBOR,2019-10-27 20:27:00,ASSAULT - SIMPLE,-83.70357719906912,42.238218799878666
190048918,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,2600 BLOCK TRAVER BLVD,ANN ARBOR,2019-10-28 02:50:00,DAMAGE TO PROPERTY,-83.70817900079868,42.31097200036862
190049088,BURGLARY/BREAKING & ENTERING,2202,B&E - BURGLARY - FORCED ENTRY - RESIDENCE - HOME INVASION,A,2900 BLOCK CASCADE DR,ANN ARBOR,2019-10-29 01:00:00,BURGLARY - RESIDENTIAL,-83.7007607008299,42.24639209959224
190048590,LIQUOR LAW VIOLATION,4103,"LIQUOR - TRANSPORT (OPEN CONTAINER, ETC)",B,S UNIVERSITY AVE & WASHTENAW AVE,ANN ARBOR,2019-10-26 17:01:00,LIQUOR LAW VIOLATION,-83.73136100007548,42.27505269978616
190048548,LIQUOR LAW VIOLATION,4196,LIQUOR - MINOR POSSESS/CONSUME/PURCHASE ATTEMPTS,B,1000 BLOCK OAKLAND AVE,ANN ARBOR,2019-10-26 14:50:00,LIQUOR LAW VIOLATION,-83.73755280058538,42.26999109938498
190048548,LIQUOR LAW VIOLATION,4103,"LIQUOR - TRANSPORT (OPEN CONTAINER, ETC)",B,1000 BLOCK OAKLAND AVE,ANN ARBOR,2019-10-26 14:50:00,LIQUOR LAW VIOLATION,-83.73755280058538,42.26999109938498
190049040,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,2902,DAMAGE TO PROPERTY - PRIVATE PROPERTY - MDOP,A,3200 BLOCK BRAEBURN CIR,ANN ARBOR,2019-10-28 23:39:00,DAMAGE TO PROPERTY,-83.70851600002385,42.23433439975719
190049012,SHOPLIFTING,3078,"RETAIL FRAUD, THEFT 3RD DEGREE",A,700 BLOCK BRIARWOOD CIR,ANN ARBOR,2019-10-28 18:46:00,LARCENY - RETAIL FRAUD,-83.74599350127107,42.24165980038822
190049146,FALSE PRETENSE/SWINDLE/CONFIDENCE GAME,2602,FRAUD - SWINDLE,A,700 BLOCK E ANN ST,ANN ARBOR,2019-10-28 22:43:30,FRAUD,-83.74031240061777,42.281936899813275
190049184,AGGRAVATED ASSAULT,1302,AGG/FEL ASSAULT - FAMILY - OTHER WEAPON-DOMESTIC,A,0 BLOCK CARROT WAY,ANN ARBOR,2019-10-29 11:30:00,ASSAULT - AGGRAVATED,-83.72809100018759,42.31684099970505
190048567,LIQUOR LAW VIOLATION,4103,"LIQUOR - TRANSPORT (OPEN CONTAINER, ETC)",B,S FOREST AVE & HILL ST,ANN ARBOR,2019-10-26 15:50:00,LIQUOR LAW VIOLATION,-83.73309380037495,42.27216240027866
190048572,ALL OTHER,6274,LITTERING ON PUBLIC OR PRIVATE PROPERTY,B,HILL ST & TAPPAN ST,ANN ARBOR,2019-10-26 16:07:00,OTHER - MICR OFFENSES,-83.73819489991973,42.27197679960392
190048547,LIQUOR LAW VIOLATION,4103,"LIQUOR - TRANSPORT (OPEN CONTAINER, ETC)",B,HILL ST & TAPPAN ST,ANN ARBOR,2019-10-26 14:43:00,LIQUOR LAW VIOLATION,-83.73819489991973,42.27197679960392
